Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
New Caledonia,NCL,Arable land (% of land area),AG.LND.ARBL.ZS,,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.547045952,0.547045952,0.492341357,0.492341357,0.492341357,0.492341357,0.492341357,0.492341357,0.492341357,0.437636761,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.382932166,0.371991247,0.371991247,0.371991247,0.371991247,0.371991247,0.371991247,0.371991247,0.371991247,0.371991247,0.355579869,0.328446389,0.328227571,0.328227571,0.326586433,0.326586433,0.326586433,0.326586433,0.326586433,0.326586433,
Niger,NER,Arable land (% of land area),AG.LND.ARBL.ZS,,9.077919002,9.077919002,9.077919002,9.077919002,9.077129549,9.077129549,9.077129549,9.611589169,9.610010263,8.839504224,8.862398358,8.820557354,8.533985948,7.71769164,7.71769164,7.716112734,7.716112734,7.716112734,7.856635352,8.061893108,7.714533828,7.777690061,7.896107997,7.714533828,7.712954922,7.712954922,7.501381543,7.491118655,7.57401121,8.712402305,9.546064577,10.25262493,10.25183548,10.25104603,11.04049893,11.04049893,11.04049893,11.03970948,11.03970948,11.03260441,11.02865714,11.02076261,11.09181337,11.13523328,11.14944344,11.16049578,11.78258467,11.7786374,11.76284835,11.92073893,12.31546538,12.55230126,13.26280887,13.26280887,13.26280887,13.81542591,13.97331649,13.97331649,13.97331649,13.97331649,
Nigeria,NGA,Arable land (% of land area),AG.LND.ARBL.ZS,,25.99614612,26.79051791,29.11482592,30.16246692,32.46717613,32.27104538,32.07491463,32.02998562,38.11503453,35.00386486,33.29881309,28.54727319,34.20182922,29.64524523,28.54727319,28.54727319,22.63030183,20.70226292,19.45167276,21.52354601,18.0792077,19.1398487,19.22000066,23.05741296,25.25335705,30.58950119,30.61365658,30.86619015,30.83983882,30.93426441,32.93916137,33.04895857,33.04895857,34.03713341,36.1232803,36.34287471,36.45267191,37.33104955,38.4290216,38.4290216,36.23307751,37.33104955,38.4290216,38.4290216,39.52699364,40.40537128,40.62496569,39.52699364,35.13510546,36.23307751,37.33104955,38.4290216,38.4290216,38.4290216,38.4290216,38.4290216,38.4290216,38.4290216,38.4290216,38.4290216,
Nicaragua,NIC,Arable land (% of land area),AG.LND.ARBL.ZS,,8.559082599,8.559082599,8.559082599,8.559082599,8.559082599,8.642180489,8.642180489,8.642180489,8.642180489,8.642180489,8.642180489,8.642180489,8.725278378,8.808376267,8.808376267,8.808376267,8.808376267,8.849925212,8.883164368,8.891474157,9.556257271,9.556257271,9.556257271,9.971746718,10.1379425,10.1379425,10.38723616,10.63652983,10.80272561,10.80272561,10.80272561,10.96892139,11.21821506,11.21821506,13.71115174,13.71115174,14.54213063,14.95762008,15.37310952,15.92986538,15.88831644,16.61957786,17.03506731,16.20408842,16.61957786,15.45620741,14.95762008,14.12664118,13.71115174,12.72228685,12.48961276,12.73059664,12.49792255,12.49792255,12.49792255,12.49792255,12.49792255,12.49792255,12.49792255,12.49792255,
Netherlands,NLD,Arable land (% of land area),AG.LND.ARBL.ZS,,29.38388626,28.61374408,28.11018957,27.75473934,27.48815166,26.56990521,25.85900474,25.59241706,25.02962085,24.40758294,22.80805687,22.65995261,22.54146919,22.57109005,22.48222749,22.77843602,22.95616114,23.1042654,23.25236967,23.40047393,23.34123223,23.40047393,23.72630332,24.20023697,24.46682464,25,25.5035545,25.74052133,25.9478673,26.03672986,26.09597156,26.27369668,26.27369668,26.21445498,26.12559242,26.51066351,26.68838863,26.83649289,27.07345972,30.29324645,29.88151659,30.07109005,32.3193128,33.39751185,32.90876777,31.68838863,31.39218009,31.5936019,31.26890009,30.31722502,29.83392645,29.98220641,30.82220243,31.01810626,30.94743095,30.53163053,30.7989308,30.32373032,30.02970003,29.84348084,
Norway,NOR,Arable land (% of land area),AG.LND.ARBL.ZS,,2.343638773,2.338162981,2.33268719,2.327211398,2.321735607,2.316259815,2.308046128,2.302570337,2.258764004,2.223171359,2.201268193,2.17115134,2.157461861,2.165675548,2.162937653,2.17115134,2.184840819,2.201268193,2.266977692,2.231385047,2.258764004,2.294356649,2.316259815,2.33268719,2.338162981,2.368279835,2.368279835,2.381969314,2.40387248,2.354590356,2.428513542,2.40387248,2.42303775,2.453154603,2.702303118,2.724206284,2.455892499,2.458630395,2.414824063,2.406610376,2.412086167,2.40387248,2.384707209,2.379231418,2.360066148,2.349114565,2.334329927,2.313795709,2.285814414,2.260406742,2.239598734,2.22289757,2.212379906,2.213536817,2.210190457,2.204933356,2.195123287,2.199924406,2.196700028,2.208427468,
Nepal,NPL,Arable land (% of land area),AG.LND.ARBL.ZS,,12.62937063,12.62937063,12.6993007,12.62937063,12.62937063,12.62937063,12.72027972,12.72027972,12.72027972,13.65734266,13.65734266,14.37062937,15.13986014,15.24475524,15.34965035,15.45454545,15.55944056,15.66433566,15.76923077,15.87412587,16,16.02517483,16.05034965,16.07552448,16.1006993,16.12587413,16.15104895,16.17622378,16.2013986,16.22657343,16.25174825,16.27482517,16.2979021,16.32097902,16.34405594,16.36713287,16.39020979,16.41328671,16.43636364,16.42134636,16.42832229,16.28880363,16.14928497,16.04464597,15.90512731,15.76560865,15.62608999,15.48657133,15.34705267,15.20753401,15.08685037,14.77502616,14.74712243,14.74502965,14.74502965,14.74502965,14.74502965,14.74502965,14.74502965,14.74502965,
Nauru,NRU,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Arable land (% of land area),AG.LND.ARBL.ZS,,11.39341461,11.35543656,11.33644753,11.31745851,11.31745851,11.29846948,11.29846948,11.27948046,11.27948046,11.26049144,11.24150241,11.20732217,11.05920778,10.97185827,10.70601193,10.48573924,10.39079412,10.26166876,10.10595876,9.935057537,9.722380464,9.673009001,9.817325586,9.729976074,9.578063879,9.817325586,9.935057537,9.566670464,9.623637538,10.04519388,8.947628271,7.880445103,7.329763397,6.482852911,5.996733888,5.916979986,5.905586571,5.905586571,5.905586571,5.696707303,5.696707303,1.807755118,1.576089021,1.595078045,1.614067069,1.515324143,1.636853898,1.720405606,1.788766093,1.89510463,1.788766093,1.933082678,2.077399263,2.240704873,1.815350727,2.054612434,1.864722191,1.969161824,2.073601458,2.001443166,
OECD members,OED,Arable land (% of land area),AG.LND.ARBL.ZS,,11.41062146,11.34139458,11.42464501,11.38874967,11.37856392,11.36651859,11.32427003,11.55485195,11.7583161,11.64505722,11.52003533,11.51538295,11.43018166,11.40132216,11.35439714,11.37364939,11.39744357,11.52424419,11.55261266,11.55740808,11.57253123,11.54942425,11.53589315,11.63947171,11.63443861,11.62272469,11.5672145,11.50683001,11.50235769,11.48946352,11.47552685,11.46757221,11.52013762,11.48921174,11.39060619,11.38048883,11.38195474,11.36100527,11.34067856,11.32639964,11.26805146,11.1105033,10.98589225,10.99171571,10.91595705,10.74319779,10.58064976,10.55358504,10.57194898,10.42922549,10.5149836,10.49189173,10.48202537,10.51645762,10.49186338,10.46125346,10.56630075,10.53672934,10.51153491,10.46237993,
Oman,OMN,Arable land (% of land area),AG.LND.ARBL.ZS,,0.064620355,0.064620355,0.064620355,0.064620355,0.064620355,0.064620355,0.064620355,0.071082391,0.071082391,0.071082391,0.071082391,0.074313409,0.074313409,0.074313409,0.074313409,0.074313409,0.074313409,0.074313409,0.074313409,0.074313409,0.074313409,0.074313409,0.08723748,0.08723748,0.093699515,0.103392569,0.106623586,0.106623586,0.113085622,0.113085622,0.113085622,0.113085622,0.093699515,0.093699515,0.090468498,0.090468498,0.093699515,0.100161551,0.100161551,0.100161551,0.100161551,0.100161551,0.100161551,0.093699515,0.090468498,0.084006462,0.090468498,0.096930533,0.119547658,0.11082391,0.119224556,0.108885299,0.12180937,0.121163166,0.168529887,0.181292407,0.223909532,0.247689822,0.251502423,0.241227787,
Other small states,OSS,Arable land (% of land area),AG.LND.ARBL.ZS,,1.471719689,1.481299227,1.485332718,1.49440807,1.503987609,1.517096452,1.534238785,1.543818324,1.547347627,1.562473215,1.567515078,1.583144852,1.595245322,1.565498333,1.534440459,1.540793206,1.513567148,1.546843441,1.553902049,1.547448465,1.54099488,1.56045647,1.562977401,1.58465741,1.579514711,1.556523817,1.58284234,1.597967928,1.581833967,1.603110628,1.555011258,2.038499282,2.093835336,2.102352739,2.079914567,2.084818273,2.072484708,2.028400881,2.046232542,2.124642314,1.980750723,1.937459414,1.889155977,1.908271689,1.959124105,1.971371138,1.979151893,2.045213025,2.080338879,2.088668932,2.106467951,2.064939913,1.969747828,2.048690018,1.97210825,2.03970411,2.067161993,2.081660359,1.937643362,2.168428985,
Pakistan,PAK,Arable land (% of land area),AG.LND.ARBL.ZS,,39.66894977,39.81164384,39.86353259,40.4732254,41.61477792,41.84827729,41.91313823,41.5239726,39.61706102,39.82461602,39.33167289,39.35761727,40.48619759,39.60408883,39.9543379,39.51328352,39.7467829,40.40836447,40.27864259,41.65369448,40.42133665,42.9898298,40.2656704,41.65369448,41.13480697,39.09817352,40.53808634,38.81278539,39.44842258,38.5922582,38.67009132,38.81278539,39.2149232,39.24086758,39.51328352,39.63003321,40.2656704,40.3694479,40.35647572,40.2656704,40.60294728,40.49916978,40.46025322,39.31870071,39.13709008,39.33167289,39.15006227,38.21606476,38.16417601,38.12525944,39.04628477,39.22789539,39.52625571,39.48733914,39.43545039,40.20080946,40.48619759,40.42133665,39.60408883,40.12297634,
Panama,PAN,Arable land (% of land area),AG.LND.ARBL.ZS,,5.891848265,5.891848265,5.891848265,5.891848265,5.891848265,5.891848265,5.838041431,5.838041431,5.811138015,5.811138015,5.811138015,5.811138015,5.811138015,5.824589723,5.824589723,5.824589723,5.838041431,5.838041431,5.838041431,5.85149314,5.918751681,6.053268765,6.120527307,6.187785849,6.255044391,6.322302932,6.389561474,6.456820016,6.5913371,6.712402475,6.712402475,6.725854183,6.725854183,6.725854183,6.725854183,6.725854183,6.860371267,6.994888351,7.129405434,7.371536185,7.371536185,7.371536185,7.371536185,7.371536185,7.371536185,7.263922518,7.263922518,7.263922518,7.263922518,7.652542373,7.600215227,7.600215227,7.600215227,7.62277388,7.62277388,7.62277388,7.62277388,7.61660825,7.61660825,7.61660825,
Peru,PER,Arable land (% of land area),AG.LND.ARBL.ZS,,1.403125,1.50703125,1.71875,1.88984375,1.96171875,1.88828125,1.8953125,1.9140625,1.92265625,1.9984375,1.9984375,2.45546875,2.497048984,2.538629297,2.580209531,2.621789766,2.66337,2.704950313,2.746530547,2.788110781,2.829691016,2.871271328,2.912851563,2.954431797,2.996012109,3.037592344,3.079172578,3.120752813,3.162333125,3.203913359,3.245493594,3.287073828,3.328654141,3.370234375,3.39671875,3.423203125,3.4496875,3.476171875,3.50265625,3.529140625,3.555625,3.582109375,3.60859375,3.635078125,3.6615625,3.688046875,3.71453125,3.741015625,3.7675,3.793984375,3.82046875,3.847,3.649932031,3.452864063,3.255807031,2.967321875,2.935019531,2.979961719,2.797051563,2.797051563,
Philippines,PHL,Arable land (% of land area),AG.LND.ARBL.ZS,,16.4319721,16.36156374,16.29450815,16.22745256,16.16039697,16.09334138,15.9592302,15.85864682,15.75806343,15.65748005,15.57030779,15.75806343,15.92730443,16.09711929,16.26588859,16.76895731,17.10433645,17.27202603,17.4397156,17.53362176,17.50679143,17.57386726,17.64094309,17.70801892,17.94278432,18.11047389,18.17754972,18.24462555,18.31170138,18.37877721,18.40225375,18.22785659,18.06016702,17.89247745,17.72478787,17.5570983,17.38940873,17.22171915,17.05402958,16.88298622,16.71529664,16.55096086,16.66834356,17.17141228,16.78572626,17.28879498,17.74155683,18.27816346,18.44585304,17.77509474,18.27816346,18.71415635,18.74769427,18.74769427,18.74769427,18.74769427,18.74769427,18.74769427,18.74769427,18.74769427,
Palau,PLW,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,0.652173913,
Papua New Guinea,PNG,Arable land (% of land area),AG.LND.ARBL.ZS,,0.165614097,0.165614097,0.165614097,0.165614097,0.165614097,0.176655037,0.187695977,0.187695977,0.200945104,0.225235172,0.2384843,0.251733428,0.264982555,0.278231683,0.291480811,0.304729939,0.317979066,0.353310074,0.364351014,0.368767389,0.379808329,0.386432893,0.395265645,0.397473833,0.404098397,0.408514773,0.410722961,0.415139337,0.419555713,0.423972089,0.423972089,0.423972089,0.426180276,0.426180276,0.428388464,0.430596652,0.435013028,0.439429404,0.448262156,0.452678532,0.463719472,0.485801351,0.496842291,0.507883231,0.529965111,0.55204699,0.55204699,0.662456388,0.662456388,0.662456388,0.662456388,0.662456388,0.662456388,0.662456388,0.662456388,0.662456388,0.662456388,0.662456388,0.662456388,0.662456388,
Poland,POL,Arable land (% of land area),AG.LND.ARBL.ZS,,52.05524176,51.6797806,51.36635215,51.261876,50.39994776,50.39668288,49.92327533,49.83838846,49.31274283,49.26050475,48.90789774,48.46387411,48.3202194,48.20268373,48.25818669,48.19941885,48.12106174,48.02311535,47.83701721,47.73580594,47.37993405,47.28851742,47.25586862,47.45502628,47.37666917,47.28851742,47.2754579,47.22321982,47.05997584,46.97508897,46.88367234,46.8085801,46.70410395,46.68777956,46.39394038,45.72137517,45.72790493,45.89441379,45.94338699,45.68546149,44.3501257,42.47608476,41.10175026,41.16475696,39.63372833,40.3760773,38.59689214,39.31766242,39.39532454,35.3565365,36.24073409,35.67696427,35.24378694,35.69025768,35.5563539,35.29181227,35.62167282,35.95714799,36.11446866,35.6743867,
Pre-demographic dividend,PRE,Arable land (% of land area),AG.LND.ARBL.ZS,,5.741703664,5.797043382,5.984463079,6.072377528,6.204539233,6.214823394,6.229443078,6.294978253,6.59622637,6.465883591,6.419144157,6.234981086,6.490776971,6.262165559,6.258104201,6.295730072,6.029757528,6.008328225,5.960834908,6.070373534,5.908657045,5.981018322,6.023677586,6.222421919,6.440402789,6.709764153,6.716143108,6.779334636,6.813272673,6.874869462,7.051436957,7.119661879,7.268266876,7.329654349,7.531271042,7.631038082,7.641798244,7.691037146,7.795713201,7.752424619,7.750100027,7.893758615,8.164210102,8.150964804,8.384909445,8.430003279,8.546408269,8.637098505,8.631883913,8.845926668,9.050898482,9.326356266,9.457127037,9.513467803,9.539156374,9.608944657,9.668094761,9.705706804,9.723366338,9.724371139,
Puerto Rico,PRI,Arable land (% of land area),AG.LND.ARBL.ZS,,25.25366404,24.01352875,23.90078918,21.53325817,24.23900789,21.08229989,19.16572717,18.48928974,18.71476888,17.13641488,14.65614431,12.96505073,10.7102593,10.7102593,10.59751973,10.59751973,10.82299887,11.04847802,10.93573844,8.342728298,7.666290868,7.553551297,7.215332582,7.440811725,7.10259301,7.215332582,7.10259301,8.680947012,7.891770011,7.328072153,6.200676437,5.862457723,3.607666291,3.720405862,3.720405862,3.720405862,4.171364149,5.806087937,6.155580609,6.730552424,7.316798196,7.666290868,6.899661781,6.245772266,5.704622322,4.937993236,4.160090192,4.622322435,5.084554679,5.546786922,5.896279594,6.211950395,6.11048478,6.009019166,5.907553551,5.806087937,5.704622322,5.659526494,5.659526494,5.659526494,
"Korea, Dem. People's Rep.",PRK,Arable land (% of land area),AG.LND.ARBL.ZS,,17.85565983,17.85565983,17.85565983,17.85565983,17.85565983,17.85565983,17.85565983,17.85565983,17.85565983,17.85565983,17.85565983,17.85565983,18.27090773,18.27090773,18.27090773,18.27090773,18.27090773,18.27090773,18.27090773,18.97682917,18.97682917,18.97682917,18.97682917,18.97682917,18.97682917,18.97682917,18.97682917,18.97682917,18.97682917,19.00174404,19.10140354,19.10140354,19.10140354,19.93189934,19.93189934,19.10140354,19.10140354,19.10140354,19.10140354,19.10140354,19.10140354,19.10140354,19.10140354,19.10140354,19.51665144,19.51665144,19.51665144,19.93189934,19.93189934,19.93189934,19.51665144,19.51665144,19.51665144,19.39207707,19.2675027,19.18445312,19.05987875,18.96021925,18.93530438,18.93530438,
Portugal,PRT,Arable land (% of land area),AG.LND.ARBL.ZS,,27.3989071,27.35519126,27.31147541,27.26775956,27.22404372,27.18032787,27.13661202,27.09289617,27.04918033,27.00546448,26.96174863,26.91803279,26.86338798,26.80874317,26.75409836,26.69945355,26.64480874,26.59016393,26.53551913,26.48087432,26.42622951,26.3715847,26.31693989,26.26229508,26.20765027,26.15300546,26.09836066,26.04371585,25.98907104,25.61748634,25.23497268,24.86338798,24.48087432,24.04371585,23.53005464,21.8579235,20.56830601,19.6557377,18.7431694,19.12863388,17.79846995,17.88142077,16.98819672,16.20469945,14.27200175,13.57537991,12.55329616,13.34000219,13.11256687,12.52942461,12.30232558,12.27011682,12.42844293,11.98758591,11.68007196,10.72237942,10.56760613,10.19186818,10.72651017,10.38729401,
Paraguay,PRY,Arable land (% of land area),AG.LND.ARBL.ZS,,1.761892776,1.789579663,1.834885477,1.915429147,1.973319909,2.036244651,2.036244651,2.026176693,2.026176693,2.026176693,2.026176693,2.026176693,2.023659703,2.315630506,2.617669268,2.919708029,3.196576894,3.498615656,3.775484521,4.077523282,4.382079033,4.480241631,4.580921218,4.681600805,4.782280393,4.908129877,5.008809464,5.109489051,5.210168638,5.310848226,5.411527813,5.789076265,5.789076265,6.166624717,6.544173169,6.544173169,6.544173169,7.173420589,7.425119557,7.601308835,7.815252957,8.079536874,8.255726152,8.482255223,8.708784294,8.935313365,9.161842436,9.456330229,9.710546187,10.00503398,10.37503146,10.97407501,11.28618173,11.73672288,12.25270576,11.73923987,11.71155298,11.91542915,11.91542915,11.91542915,
West Bank and Gaza,PSE,Arable land (% of land area),AG.LND.ARBL.ZS,,16.61129568,16.61129568,16.61129568,16.61129568,16.61129568,16.77740864,16.77740864,16.77740864,16.77740864,16.94352159,16.94352159,16.94352159,16.94352159,17.10963455,17.10963455,17.10963455,17.10963455,17.27574751,17.27574751,17.27574751,17.94019934,17.94019934,17.94019934,17.94019934,17.77408638,17.94019934,18.10631229,18.27242525,18.43853821,18.10631229,17.60797342,17.27574751,17.27574751,17.27574751,18.43853821,17.77408638,17.44186047,13.95348837,16.44518272,16.94352159,16.94352159,16.94352159,16.77740864,16.94352159,16.44518272,15.61461794,14.45182724,13.78737542,10.52325581,7.259136213,7.225913621,7.965116279,10.26578073,11.76079734,9.571428571,9.76744186,12.09302326,11.59468439,11.59468439,11.59468439,
Pacific island small states,PSS,Arable land (% of land area),AG.LND.ARBL.ZS,,2.117497214,2.165260309,2.117497214,2.117497214,2.101576182,2.101576182,2.069734119,1.89460277,1.926444834,1.966247413,1.974207929,2.021971024,2.021971024,2.021971024,2.133418246,2.213023404,2.324470626,2.419996816,2.443878363,2.451838879,2.547365069,2.642891259,2.747970068,2.83394364,2.993153956,2.999522369,3.1157459,3.279732527,3.462824391,3.629995224,3.784879189,3.663289166,3.572876072,3.482462977,3.329696025,3.239282931,3.133281372,3.058456742,3.003897116,2.877630553,2.802805924,2.696804365,2.621979735,2.531566641,2.425565082,2.341387373,2.244738893,2.154325799,2.042088854,2.143413874,2.227591582,2.34294622,2.427123928,2.526890101,2.633826968,2.551208106,2.470514821,2.387675507,2.392979719,2.408580343,
